Energy(eV),Transmission
7.999999999999687361e-01,1.492467106683030564e-02
8.999999999999683808e-01,5.682571975593608826e-02
9.999999999999680256e-01,1.480290591482061324e-01
1.099999999999967670e+00,4.156072096466336685e-01
1.199999999999967315e+00,5.468382575622556807e-01
1.299999999999966960e+00,9.471516245679456603e-02
1.399999999999966604e+00,5.359588243769231042e-02
1.499999999999966249e+00,1.363846086036796801e-01
1.599999999999965894e+00,8.194616191297850183e-02
1.699999999999965539e+00,1.839810685383307456e-02
1.799999999999965183e+00,2.221363579184683357e-01
1.899999999999964828e+00,3.763498900463908559e-01
1.999999999999964473e+00,4.964674990535271615e-01
2.099999999999964118e+00,4.616681773807739808e-01
2.199999999999963762e+00,2.674498287575843292e-01
2.299999999999963407e+00,4.172001635102963735e-01
2.399999999999963052e+00,7.765010562221497104e-01
2.499999999999962697e+00,7.592227180327770775e-01
2.599999999999962341e+00,5.768751340212994183e-01
2.699999999999961986e+00,4.700194583619979327e-01
2.799999999999961631e+00,4.443476962751965464e-01
2.899999999999961275e+00,4.726468151203728763e-01
2.999999999999960920e+00,8.644791727752569876e-01
3.099999999999960565e+00,1.581452485106089156e+00
3.199999999999960210e+00,1.691423004347307524e+00
3.299999999999959854e+00,1.718493400733103638e+00
3.399999999999959499e+00,1.936843956587873006e+00
3.499999999999959144e+00,1.692824780373166860e+00
3.599999999999958789e+00,1.465801651337506506e+00
3.699999999999958433e+00,1.279916324348049805e+00
3.799999999999958078e+00,1.155916903868172918e+00
3.899999999999957723e+00,1.112848921038778860e+00
3.999999999999957367e+00,1.152640687385120266e+00
4.099999999999957012e+00,1.074759758003689392e+00
4.199999999999956657e+00,1.015936089005674781e+00
4.299999999999956302e+00,1.189248252073188405e+00
4.399999999999955946e+00,1.456871722524105683e+00
4.499999999999955591e+00,1.544407961292250553e+00
4.599999999999955236e+00,1.412901667855861465e+00
4.699999999999954881e+00,1.097965543202934047e+00
4.799999999999954525e+00,8.780506485482746371e-01
4.899999999999954170e+00,9.047661567299791763e-01
4.999999999999953815e+00,1.149003015485396517e+00
5.099999999999953459e+00,1.277752306132456717e+00
5.199999999999953104e+00,1.104215212164474824e+00
5.299999999999952749e+00,1.003949142329861433e+00
5.399999999999952394e+00,1.093542884676819149e+00
5.499999999999952038e+00,1.252204908746821665e+00
5.599999999999951683e+00,1.003533158704158046e+00
5.699999999999951328e+00,9.572376850016703909e-01
5.799999999999950973e+00,9.283696933571091714e-01
5.899999999999950617e+00,9.149442407324240856e-01
5.999999999999950262e+00,9.259200485090791632e-01
6.099999999999949907e+00,1.255179662758901138e+00
6.199999999999949551e+00,1.000560282303670556e+00
6.299999999999949196e+00,9.704889744547584574e-01
6.399999999999948841e+00,1.066794012205463771e+00
6.499999999999948486e+00,8.995837866665878924e-01
6.599999999999948130e+00,9.919857418672300975e-01
6.699999999999947775e+00,8.879002336228049019e-01
6.799999999999947420e+00,6.508358353679548625e-01
6.899999999999947065e+00,4.398775189722079482e-01
6.999999999999946709e+00,8.841102089774544037e-01
7.099999999999946354e+00,5.560688891903911024e-01
7.199999999999945999e+00,5.714249425419296591e-01
7.299999999999945643e+00,1.141531996084413011e-02
7.399999999999945288e+00,7.631739370400515829e-04
7.499999999999944933e+00,9.342637627157179857e-05
7.599999999999944578e+00,1.215068714495041537e-05
7.699999999999944222e+00,1.202979763821354432e-06
7.799999999999943867e+00,7.982802210330765105e-08
7.899999999999943512e+00,2.941275520846571956e-15
